time(s)	cellId	rnti	lcid	packetSize
2.232	5	4	3	3241
2.2325	5	3	3	3241
2.2325	5	4	3	3241
2.233	5	3	3	3241
2.233	5	4	3	3241
2.2335	5	3	3	872
2.2335	5	4	3	5403
2.234	5	4	3	6485
2.2345	5	4	3	6485
2.235	5	4	3	6485
2.2355	5	4	3	6485
2.236	5	4	3	6485
2.2365	5	4	3	6485
2.237	5	4	3	6485
2.2375	5	4	3	6485
2.238	5	4	3	6485
2.2385	5	4	3	6485
2.239	5	4	3	6485
2.2395	5	4	3	6485
2.24	5	4	3	6485
2.2405	5	4	3	6485
2.241	5	4	3	6485
2.2415	5	4	3	6485
2.242	5	4	3	6485
2.2425	5	4	3	6485
2.243	5	4	3	3241
2.243	5	5	3	98
2.2435	5	4	3	3241
2.2435	5	5	3	98
2.244	5	4	3	3241
2.244	5	5	3	98
2.2445	5	4	3	2701
2.2445	5	5	3	98
2.245	5	4	3	3241
2.245	5	5	3	98
2.2455	5	4	3	3241
2.2455	5	5	3	81
2.246	5	4	3	3241
2.246	5	5	3	3241
2.2465	5	4	3	3241
2.2465	5	5	3	3241
2.247	5	4	3	2701
2.247	5	5	3	3241
2.2475	5	4	3	3241
2.2475	5	5	3	3241
2.248	5	4	3	3241
2.248	5	5	3	3241
2.2485	5	4	3	3241
2.2485	5	5	3	3241
2.249	5	4	3	3241
2.249	5	5	3	3241
2.2495	5	4	3	3241
2.2495	5	5	3	3241
2.25	5	4	3	3241
2.25	5	5	3	3241
2.2505	5	4	3	3241
2.2505	5	5	3	3241
2.251	5	4	3	3241
2.251	5	5	3	3241
2.2515	5	4	3	3241
2.2515	5	5	3	3241
2.252	5	4	3	3241
2.252	5	5	3	3241
2.2525	5	4	3	3241
2.2525	5	5	3	3241
2.253	5	4	3	3241
2.253	5	5	3	2701
2.2535	5	4	3	2701
2.2535	5	5	3	3241
2.254	5	4	3	3241
2.254	5	5	3	3241
2.2545	5	4	3	3241
2.2545	5	5	3	3241
2.255	5	4	3	3241
2.255	5	5	3	2701
2.2555	5	4	3	3241
2.2555	5	5	3	3241
2.256	5	4	3	3241
2.256	5	5	3	3241
2.2565	5	4	3	3241
2.2565	5	5	3	3241
2.257	5	4	3	3241
2.257	5	5	3	3241
2.2575	5	4	3	3241
2.2575	5	5	3	3241
2.258	5	4	3	3241
2.258	5	5	3	3241
2.2585	5	4	3	3241
2.2585	5	5	3	3241
2.259	5	4	3	3241
2.259	5	5	3	3241
2.2595	5	4	3	3241
2.2595	5	5	3	3241
2.26	5	4	3	3241
2.26	5	5	3	3241
2.2605	5	4	3	3241
2.2605	5	5	3	3241
2.261	5	4	3	3241
2.261	5	5	3	3241
2.2615	5	4	3	3241
2.2615	5	5	3	3241
2.262	5	4	3	3241
2.262	5	5	3	3241
2.2625	5	4	3	3241
2.2625	5	5	3	3241
2.263	5	4	3	3241
2.263	5	5	3	3241
2.2635	5	4	3	2701
2.2635	5	5	3	3241
2.264	5	4	3	3241
2.264	5	5	3	3241
2.2645	5	4	3	3241
2.2645	5	5	3	3241
2.265	5	4	3	3241
2.265	5	5	3	3241
2.2655	5	4	3	3241
2.2655	5	5	3	3241
2.266	5	4	3	1071
2.266	5	5	3	4864
2.2665	5	5	3	6485
2.267	5	5	3	6485
2.2675	5	5	3	6485
2.268	5	5	3	6485
2.2685	5	5	3	5946
2.269	5	5	3	6485
2.2695	5	5	3	6485
2.27	5	5	3	5946
2.2705	5	5	3	5946
2.271	5	5	3	6485
2.2715	5	5	3	6485
2.272	5	5	3	6485
2.2725	5	5	3	6485
2.273	5	5	3	6485
2.2735	5	5	3	6485
2.274	5	5	3	6485
2.2745	5	5	3	6485
2.275	5	5	3	6485
2.2755	5	5	3	6485
2.276	5	5	3	6485
2.2765	5	5	3	6485
2.277	5	5	3	6485
2.2775	5	5	3	6485
2.278	5	5	3	6485
2.2785	5	5	3	6485
2.279	5	5	3	6485
2.2795	5	5	3	6485
2.28	5	5	3	6485
2.2805	5	5	3	6485
2.281	5	5	3	6485
2.2815	5	5	3	6485
2.282	5	5	3	6485
2.2825	5	5	3	6485
2.283	5	5	3	6485
2.2835	5	5	3	6485
2.284	5	5	3	6485
2.2845	5	5	3	5946
2.285	5	5	3	6485
2.2855	5	5	3	5946
2.286	5	5	3	6485
2.2865	5	5	3	6485
2.287	5	5	3	5946
2.2875	5	5	3	6485
2.288	5	5	3	6485
2.2885	5	5	3	6485
2.289	5	5	3	6485
2.2895	5	5	3	6485
2.29	5	5	3	6485
2.2905	5	5	3	6485
2.291	5	5	3	6485
2.2915	5	5	3	6485
2.292	5	5	3	6485
2.2925	5	5	3	6485
2.293	5	5	3	5946
2.2935	5	5	3	5946
2.294	5	5	3	6485
2.2945	5	5	3	6485
2.295	5	5	3	5946
2.2955	5	5	3	6485
2.296	5	5	3	6485
2.2965	5	5	3	5727
2.3045	1	12	3	203
2.305	1	12	3	203
2.3055	1	12	3	203
2.306	1	12	3	186
2.3065	1	12	3	203
2.307	1	12	3	203
2.3075	1	12	3	6485
2.308	1	12	3	6485
2.3085	1	12	3	6485
2.309	1	12	3	6485
2.3095	1	12	3	6485
2.31	1	12	3	6485
2.3105	1	12	3	6485
2.311	1	12	3	6485
2.3115	1	12	3	6485
2.312	1	12	3	6485
2.3125	1	12	3	6485
2.313	1	12	3	6485
2.3135	1	12	3	6485
2.314	1	12	3	6485
2.3145	1	12	3	6485
2.315	1	12	3	6485
2.3155	1	12	3	6485
2.316	1	12	3	5946
2.3165	1	12	3	5946
2.317	1	12	3	6485
2.3175	1	12	3	6485
2.318	1	12	3	6485
2.3185	1	12	3	6485
2.319	1	12	3	6485
2.3195	1	12	3	6485
2.32	1	12	3	6485
2.3205	1	12	3	6485
2.321	1	12	3	6485
2.3215	1	12	3	5946
2.322	1	12	3	6485
2.3225	1	12	3	6485
2.323	1	12	3	6485
2.3235	1	12	3	6485
2.324	1	12	3	6485
2.3245	1	12	3	6485
2.325	1	12	3	5946
2.3255	1	12	3	6485
2.326	1	12	3	6485
2.3265	1	12	3	6485
2.327	1	12	3	6485
2.3275	1	12	3	6485
2.328	1	12	3	6485
2.3285	1	12	3	5946
2.329	1	12	3	6485
2.3295	1	12	3	6485
2.33	1	12	3	6485
2.3305	1	12	3	6485
2.331	1	12	3	6485
2.3315	1	12	3	6485
2.332	1	12	3	5946
2.3325	1	12	3	5946
2.333	1	12	3	6485
2.3335	1	12	3	6485
2.334	1	12	3	6485
2.3345	1	12	3	5946
2.335	1	12	3	6485
2.3355	1	12	3	6485
2.336	1	12	3	6485
2.3365	1	12	3	6485
2.337	1	12	3	6485
2.3375	1	12	3	6485
2.338	1	12	3	6485
2.3385	1	12	3	6485
2.339	1	12	3	6485
2.3395	1	12	3	6485
2.34	1	12	3	6485
2.3405	1	12	3	6485
2.341	1	12	3	6485
2.3415	1	12	3	6485
2.342	1	12	3	5946
2.3425	1	12	3	6485
2.343	1	12	3	6485
2.3435	1	12	3	6485
2.344	1	12	3	6485
2.3445	1	12	3	6485
2.345	1	12	3	6485
2.3455	1	12	3	6485
2.346	1	12	3	5946
2.3465	1	12	3	6485
2.347	1	12	3	6485
2.3475	1	12	3	6485
2.348	1	12	3	2834
2.3665	1	13	3	203
2.367	1	13	3	203
2.3675	1	13	3	203
2.368	1	13	3	203
2.3685	1	13	3	186
2.369	1	13	3	203
2.3695	1	13	3	3923
2.37	1	13	3	3923
2.3705	1	13	3	3923
2.371	1	13	3	3923
2.3715	1	13	3	3923
2.372	1	13	3	3595
2.3725	1	13	3	3595
2.373	1	13	3	3923
2.3735	1	13	3	3923
2.374	1	13	3	3923
2.3745	1	13	3	3595
2.375	1	13	3	3923
2.3755	1	13	3	3923
2.376	1	13	3	3923
2.3765	1	13	3	3923
2.377	1	13	3	3923
2.3775	1	13	3	3923
2.378	1	13	3	3923
2.3785	1	13	3	3923
2.379	1	13	3	3923
2.3795	1	13	3	3923
2.38	1	13	3	3923
2.3805	1	13	3	3923
2.381	1	13	3	3923
2.3815	1	13	3	3923
2.382	1	13	3	3595
2.3825	1	13	3	3923
2.383	1	13	3	3923
2.3835	1	13	3	3923
2.384	1	13	3	3923
2.3845	1	13	3	3923
2.385	1	13	3	3923
2.3855	1	13	3	3923
2.386	1	13	3	3595
2.3865	1	13	3	3923
2.387	1	13	3	3923
2.3875	1	13	3	3923
2.388	1	13	3	3923
2.3885	1	13	3	3923
2.389	1	13	3	3923
2.3895	1	13	3	3923
2.39	1	13	3	3923
2.39	5	11	3	186
2.3905	1	13	3	3923
2.3905	5	11	3	186
2.391	1	13	3	3923
2.391	5	11	3	203
2.3915	1	13	3	3923
2.3915	5	11	3	203
2.392	1	13	3	3923
2.392	5	11	3	203
2.3925	1	13	3	3923
2.3925	5	11	3	203
2.393	1	13	3	3923
2.393	5	11	3	6485
2.3935	1	13	3	3923
2.3935	5	11	3	6485
2.394	1	13	3	3923
2.394	5	11	3	6485
2.3945	1	13	3	3923
2.3945	5	11	3	6485
2.395	1	13	3	3923
2.395	5	11	3	6485
2.3955	1	13	3	3923
2.3955	5	11	3	6485
2.396	1	13	3	3595
2.396	5	11	3	6485
2.3965	1	13	3	3595
2.3965	5	11	3	6485
2.397	1	13	3	3923
2.397	5	11	3	6485
2.3975	1	13	3	3923
2.3975	5	11	3	6485
2.398	1	13	3	3923
2.398	5	11	3	6485
2.3985	1	13	3	3923
2.3985	5	11	3	6485
2.399	1	13	3	3923
2.399	5	11	3	6485
2.3995	1	13	3	3923
2.3995	5	11	3	6485
2.4	1	13	3	3923
2.4	5	11	3	6485
2.4005	1	13	3	3923
2.4005	5	11	3	6485
2.401	1	13	3	3923
2.401	5	11	3	6485
2.4015	1	13	3	3595
2.4015	5	11	3	6485
2.402	1	13	3	3923
2.402	5	11	3	6485
2.4025	1	13	3	3923
2.4025	5	11	3	6485
2.403	1	13	3	3923
2.403	5	11	3	6485
2.4035	1	13	3	3923
2.4035	5	11	3	6485
2.404	1	13	3	3923
2.404	5	11	3	6485
2.4045	1	13	3	3923
2.4045	5	11	3	5946
2.405	1	13	3	3595
2.405	5	11	3	6485
2.4055	1	13	3	3923
2.4055	5	11	3	5946
2.406	1	13	3	3923
2.406	5	11	3	6485
2.4065	1	13	3	3923
2.4065	5	11	3	6485
2.407	1	13	3	3923
2.407	5	11	3	5946
2.4075	1	13	3	3923
2.4075	5	11	3	6485
2.408	1	13	3	3923
2.408	5	11	3	6485
2.4085	1	13	3	3595
2.4085	5	11	3	6485
2.409	1	13	3	3923
2.409	5	11	3	6485
2.4095	1	13	3	3923
2.4095	5	11	3	6485
2.41	1	13	3	3923
2.41	5	11	3	6485
2.4105	1	13	3	3923
2.4105	5	11	3	6485
2.411	1	13	3	3923
2.411	5	11	3	6485
2.4115	1	13	3	3923
2.4115	5	11	3	6485
2.412	1	13	3	3595
2.412	5	11	3	6485
2.4125	1	13	3	3595
2.4125	5	11	3	6485
2.413	1	13	3	3923
2.413	5	11	3	5946
2.4135	1	13	3	3923
2.4135	5	11	3	5946
2.414	1	13	3	3923
2.414	5	11	3	6485
2.4145	1	13	3	3595
2.4145	5	11	3	6485
2.415	1	13	3	3923
2.415	5	11	3	5946
2.4155	1	13	3	3923
2.4155	5	11	3	6485
2.416	1	13	3	3923
2.416	5	11	3	6485
2.4165	1	13	3	3923
2.4165	5	11	3	6485
2.417	1	13	3	3923
2.417	5	11	3	6485
2.4175	1	13	3	3923
2.4175	5	11	3	6485
2.418	1	13	3	3923
2.418	5	11	3	6485
2.4185	1	13	3	3923
2.4185	5	11	3	6485
2.419	1	13	3	3923
2.419	5	11	3	6485
2.4195	1	13	3	3923
2.4195	5	11	3	6485
2.42	1	13	3	3923
2.42	5	11	3	6485
2.4205	1	13	3	3923
2.4205	5	11	3	6485
2.421	1	13	3	3923
2.421	5	11	3	6485
2.4215	1	13	3	3923
2.4215	5	11	3	6485
2.422	1	13	3	3595
2.422	5	11	3	6485
2.4225	1	13	3	3923
2.4225	5	11	3	6485
2.423	1	13	3	3923
2.423	5	11	3	6485
2.4235	1	13	3	3923
2.4235	5	11	3	5946
2.424	1	13	3	3923
2.424	5	11	3	6485
2.4245	1	13	3	3923
2.4245	5	11	3	6485
2.425	1	13	3	3923
2.425	5	11	3	6485
2.4255	1	13	3	3923
2.4255	5	11	3	6485
2.426	1	13	3	3595
2.426	5	11	3	6485
2.4265	1	13	3	3923
2.4265	5	11	3	6485
2.427	1	13	3	3923
2.427	5	11	3	6485
2.4275	1	13	3	3923
2.4275	5	11	3	6485
2.428	1	13	3	3923
2.428	5	11	3	6485
2.4285	1	13	3	3923
2.4285	5	11	3	5946
2.429	1	13	3	3923
2.429	5	11	3	6485
2.4295	1	13	3	3923
2.4295	5	11	3	6485
2.43	1	13	3	3923
2.43	5	11	3	5946
2.4305	1	13	3	3923
2.4305	5	11	3	5946
2.431	1	13	3	3923
2.431	5	11	3	6485
2.4315	1	13	3	3923
2.4315	5	11	3	6485
2.432	1	13	3	3923
2.432	5	11	3	6485
2.4325	1	13	3	3923
2.4325	5	11	3	6485
2.433	1	13	3	3923
2.433	5	11	3	6485
2.4335	1	14	3	98
2.4335	1	13	3	1961
2.4335	5	11	3	2853
2.434	1	14	3	98
2.434	1	13	3	1961
2.4345	1	14	3	98
2.4345	1	13	3	1961
2.435	1	14	3	98
2.435	1	13	3	1961
2.4355	1	14	3	98
2.4355	1	13	3	1961
2.436	1	14	3	98
2.436	1	13	3	1633
2.4365	1	14	3	2497
2.4365	1	13	3	1961
2.437	1	14	3	2999
2.437	1	13	3	1961
2.4375	1	14	3	2999
2.4375	1	13	3	1961
2.438	1	14	3	2999
2.438	1	13	3	1961
2.4385	1	14	3	2999
2.4385	1	13	3	1961
2.439	1	14	3	2999
2.439	1	13	3	1961
2.4395	1	14	3	2999
2.4395	1	13	3	1961
2.44	1	14	3	4998
2.44	1	13	3	492
2.4405	1	14	3	5998
2.441	1	14	3	5998
2.4415	1	14	3	5497
2.442	1	14	3	5998
2.4425	1	14	3	5998
2.443	1	14	3	5998
2.4435	1	14	3	5998
2.4445	1	14	3	5998
2.445	1	14	3	5497
2.4455	1	14	3	5998
2.446	1	14	3	5998
2.4465	1	14	3	5998
2.447	1	14	3	5998
2.4475	1	14	3	5998
2.448	1	14	3	5998
2.4485	1	14	3	5497
2.449	1	14	3	5998
2.4495	1	14	3	5998
2.45	1	14	3	5998
2.4505	1	14	3	5998
2.451	1	14	3	5998
2.4515	1	14	3	5998
2.452	1	14	3	5497
2.4525	1	14	3	5497
2.453	1	14	3	5998
2.4535	1	14	3	5998
2.454	1	14	3	5998
2.4545	1	14	3	5497
2.455	1	14	3	5998
2.4555	1	14	3	5998
2.456	1	14	3	5998
2.4565	1	14	3	5998
2.457	1	14	3	5998
2.4575	1	14	3	5998
2.458	1	14	3	5998
2.4585	1	14	3	5998
2.459	1	14	3	5998
2.4595	1	14	3	5998
2.46	1	14	3	5998
2.4605	1	14	3	5998
2.461	1	14	3	5998
2.4615	1	14	3	5998
2.462	1	14	3	5497
2.4625	1	14	3	5998
2.463	1	14	3	5998
2.4635	1	14	3	5998
2.464	1	14	3	5998
2.4645	1	14	3	5998
2.465	1	14	3	5998
2.4655	1	14	3	5998
2.466	1	14	3	5497
2.4665	1	14	3	5998
2.467	1	14	3	5998
2.4675	1	14	3	5998
2.468	1	14	3	5998
2.4685	1	14	3	5998
2.469	1	14	3	5998
2.4695	1	14	3	5998
2.47	1	14	3	5998
2.4705	1	14	3	5998
2.471	1	14	3	5998
2.4715	1	14	3	5998
2.472	1	14	3	5998
2.4725	1	14	3	5998
2.473	1	14	3	5998
2.4735	1	14	3	5998
2.474	1	14	3	5998
2.4745	1	14	3	5998
2.475	1	14	3	5998
2.4755	1	14	3	5998
2.476	1	14	3	5497
2.4765	1	14	3	5497
2.477	1	14	3	5998
2.4775	1	14	3	5998
2.478	1	14	3	5998
2.479	1	14	3	5998
2.4795	1	14	3	5998
2.48	1	14	3	5998
2.4805	1	14	3	5998
2.481	1	14	3	5998
2.4815	1	14	3	5497
2.482	1	14	3	5998
2.4825	1	14	3	5998
2.483	1	14	3	5539
2.57	1	1	3	203
2.5705	1	1	3	203
2.571	1	1	3	203
2.5715	1	1	3	203
2.572	1	1	3	186
2.5725	1	1	3	186
2.573	1	1	3	5368
2.5735	1	1	3	5368
2.574	1	1	3	5368
2.5745	1	1	3	4923
2.575	1	1	3	5368
2.5755	1	1	3	5368
2.576	1	1	3	5368
2.5765	1	1	3	5368
2.577	1	1	3	5368
2.5775	1	1	3	5368
2.578	1	1	3	5368
2.5785	1	1	3	5368
2.579	1	1	3	5368
2.5795	1	1	3	5368
2.58	1	1	3	5368
2.5805	1	1	3	5368
2.581	1	1	3	5368
2.5815	1	1	3	5368
2.582	1	1	3	4923
2.5825	1	1	3	5368
2.583	1	1	3	5368
2.5835	1	1	3	5368
2.584	1	1	3	5368
2.5845	1	1	3	5368
2.585	1	1	3	5368
2.5855	1	1	3	5368
2.586	1	1	3	4923
2.5865	1	1	3	5368
2.587	1	1	3	5368
2.5875	1	1	3	5368
2.588	1	1	3	5368
2.5885	1	1	3	5368
2.589	1	1	3	5368
2.5895	1	1	3	5368
2.59	1	1	3	5368
2.5905	1	1	3	5368
2.591	1	1	3	5368
2.5915	1	1	3	5368
2.592	1	1	3	5368
2.5925	1	1	3	5368
2.593	1	1	3	5368
2.5935	1	1	3	5368
2.594	1	1	3	5368
2.5945	1	1	3	5368
2.595	1	1	3	5368
2.5955	1	1	3	5368
2.596	1	1	3	4923
2.5965	1	1	3	4923
2.597	1	1	3	5367
2.5975	1	1	3	5368
2.598	1	1	3	5368
2.5985	1	1	3	5368
2.599	1	1	3	5368
2.6	1	1	3	5368
2.6005	1	1	3	5368
2.601	1	1	3	5368
2.6015	1	1	3	4923
2.602	1	1	3	5368
2.6025	1	1	3	5368
2.603	1	1	3	5368
2.6035	1	1	3	5368
2.604	1	1	3	4474
2.6045	1	1	3	5368
2.605	1	1	3	4923
2.6055	1	1	3	5368
2.606	1	1	3	5368
2.6065	1	1	3	5368
2.607	1	1	3	442
2.6075	1	1	3	5367
2.608	1	1	3	5368
2.6085	1	1	3	4923
2.609	1	1	3	5368
2.6095	1	1	3	442
2.61	1	1	3	5368
2.6105	1	1	3	5368
2.611	1	1	3	5368
2.6115	1	1	3	5368
2.612	1	1	3	4923
2.6125	1	1	3	2235
2.613	1	1	3	5368
2.6135	1	1	3	5368
2.614	1	1	3	5368
2.6145	1	1	3	4923
2.615	1	1	3	5368
2.6155	1	1	3	3579
2.616	1	1	3	5368
2.6165	1	1	3	5368
2.617	1	1	3	5368
2.6175	1	1	3	5368
2.618	1	1	3	5368
2.6185	1	1	3	3579
2.619	1	1	3	5368
2.6195	1	1	3	5368
2.62	1	1	3	5368
2.6205	1	1	3	5368
2.621	1	1	3	5368
2.6215	1	1	3	2684
2.622	1	1	3	4923
2.6225	1	1	3	5368
2.623	1	1	3	5368
2.6235	1	1	3	5368
2.624	1	1	3	5368
2.6245	1	1	3	296
