Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
0.372179	DL	37	2	0	4	1	5	0	2	539	27	1	0	59.2815	15	0	0
0.372214	DL	37	2	0	5	1	5	0	3	539	27	1	0	41.0762	15	0	0
0.37225	DL	37	2	0	6	1	5	0	4	539	27	1	0	42.3039	15	0	0
0.372286	DL	37	2	0	7	1	5	0	5	539	27	1	0	34.2419	15	0	0
0.372321	DL	37	2	0	8	1	5	0	11	539	27	1	0	44.1872	15	0	0.0013
0.372464	UL	37	2	0	12	1	3	0	6	259	14	1	1	18.694	255	0	0
0.372464	UL	37	2	0	12	1	3	0	6	259	14	1	1	18.694	255	0	0
0.375964	UL	37	5	1	11	2	5	0	12	31	0	1	0	22.9886	255	0	0
0.375964	UL	37	5	1	11	2	5	0	12	31	0	1	0	22.9886	255	0	0
0.376107	UL	37	6	0	1	2	5	0	13	31	0	1	0	52.0162	255	0	0
0.376107	UL	37	6	0	1	2	5	0	13	31	0	1	0	52.0162	255	0	0
0.376179	UL	37	6	0	3	2	5	0	11	31	0	1	0	34.1872	255	0	0
0.376179	UL	37	6	0	3	2	5	0	11	31	0	1	0	34.1872	255	0	0
0.37625	UL	37	6	0	5	2	5	0	5	31	0	1	0	24.2419	255	0	0
0.37625	UL	37	6	0	5	2	5	0	5	31	0	1	0	24.2419	255	0	0
0.376286	UL	37	6	0	7	1	5	0	4	14	0	1	0	32.3039	255	0	0
0.376321	UL	37	6	0	8	1	5	0	3	14	0	1	0	31.0762	255	0	0
0.376357	UL	37	6	0	9	1	5	0	2	14	0	1	0	49.2815	255	0	0
0.376393	UL	37	6	0	10	1	5	0	1	14	0	1	0	45.5115	255	0	0
0.376429	UL	37	6	0	11	1	5	0	15	14	0	1	0	21.2037	255	0	0
0.376607	UL	37	6	1	1	2	5	0	4	31	0	1	0	32.3039	255	0	0
0.376607	UL	37	6	1	1	2	5	0	4	31	0	1	0	32.3039	255	0	0
0.376679	UL	37	6	1	3	2	5	0	3	31	0	1	0	31.0762	255	0	0
0.376679	UL	37	6	1	3	2	5	0	3	31	0	1	0	31.0762	255	0	0
0.37675	UL	37	6	1	5	2	5	0	2	31	0	1	0	49.2815	255	0	0
0.37675	UL	37	6	1	5	2	5	0	2	31	0	1	0	49.2815	255	0	0
0.376821	UL	37	6	1	7	2	5	0	1	31	0	1	0	45.5115	255	0	0
0.376821	UL	37	6	1	7	2	5	0	1	31	0	1	0	45.5115	255	0	0
0.376893	UL	37	6	1	9	2	5	0	14	31	0	1	0	18.3346	255	0	0
0.376893	UL	37	6	1	9	2	5	0	14	31	0	1	0	18.3346	255	0	0
0.376964	UL	37	6	1	11	2	5	0	15	31	0	1	0	21.2037	255	0	0
0.376964	UL	37	6	1	11	2	5	0	15	31	0	1	0	21.2037	255	0	0
0.378714	UL	37	8	1	5	1	5	0	13	539	27	1	0	52.0162	255	0	0
0.378714	UL	37	8	1	5	1	5	0	13	539	27	1	0	52.0162	255	0	0
0.37875	UL	37	8	1	6	1	5	0	12	387	20	1	0	22.9886	255	0	0.0013
0.37875	UL	37	8	1	6	1	5	0	12	387	20	1	0	22.9886	255	0	0.0013
0.378786	UL	37	8	1	7	1	5	0	11	445	23	1	0	34.1872	255	0	0.0124
0.378786	UL	37	8	1	7	1	5	0	11	445	23	1	0	34.1872	255	0	0.0124
0.378821	UL	37	8	1	8	1	5	0	5	399	21	1	0	24.2419	255	0	0.0102
0.378821	UL	37	8	1	8	1	5	0	5	399	21	1	0	24.2419	255	0	0.0102
0.378857	UL	37	8	1	9	1	5	0	4	445	23	1	0	32.3039	255	0	0
0.378857	UL	37	8	1	9	1	5	0	4	445	23	1	0	32.3039	255	0	0
0.378893	UL	37	8	1	10	1	5	0	3	498	25	1	0	31.0762	255	0	0.0921737
0.378893	UL	37	8	1	10	1	5	0	3	498	25	1	0	31.0762	255	0	0.0921737
0.378929	UL	37	8	1	11	1	5	0	2	539	27	1	0	49.2815	255	0	0
0.378929	UL	37	8	1	11	1	5	0	2	539	27	1	0	49.2815	255	0	0
0.378964	UL	37	8	1	12	1	5	0	1	539	27	1	0	45.5115	255	0	0
0.378964	UL	37	8	1	12	1	5	0	1	539	27	1	0	45.5115	255	0	0
0.379286	UL	37	9	0	7	1	5	0	4	445	23	1	0	32.3039	255	0	0
0.379321	UL	37	9	0	8	1	5	0	3	498	25	1	0	31.0762	255	0	0.0921737
0.379357	UL	37	9	0	9	1	5	0	2	539	27	1	0	49.2815	255	0	0
0.379393	UL	37	9	0	10	1	5	0	1	539	27	1	0	45.5115	255	0	0
0.379429	UL	37	9	0	11	1	5	0	14	303	16	1	0	18.3346	255	0	0.042
0.379429	UL	37	9	0	11	1	5	0	14	303	16	1	0	18.3346	255	0	0.042
0.379464	UL	37	9	0	12	1	5	0	15	324	17	1	0	21.2037	255	0	0.0159
0.379464	UL	37	9	0	12	1	5	0	15	324	17	1	0	21.2037	255	0	0.0159
0.379964	UL	37	9	1	12	1	5	0	15	324	17	1	0	21.2037	255	0	0.0159
0.432464	DL	43	2	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.432964	DL	43	2	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.433464	DL	43	3	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.433964	DL	43	3	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.434464	DL	43	4	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.434964	DL	43	4	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.435464	DL	43	5	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.435964	DL	43	5	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.436464	DL	43	6	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.436964	DL	43	6	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.437464	DL	43	7	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.437964	DL	43	7	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.438464	DL	43	8	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.438964	DL	43	8	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.439464	DL	43	9	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.439964	DL	43	9	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.440464	DL	44	0	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.440964	DL	44	0	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.441464	DL	44	1	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.441964	DL	44	1	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.442464	DL	44	2	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.442964	DL	44	2	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.443464	DL	44	3	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.443964	DL	44	3	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.444464	DL	44	4	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.444964	DL	44	4	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.445464	DL	44	5	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.445929	DL	44	5	1	1	11	5	0	1	5949	27	1	0	55.5115	15	0	0
0.446464	DL	44	6	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.446929	DL	44	6	1	1	11	5	0	1	5949	27	1	0	55.5115	15	0	0
0.447464	DL	44	7	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.447964	DL	44	7	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.448429	DL	44	8	0	1	11	5	0	1	5949	27	1	0	55.5115	15	0	0
0.448964	DL	44	8	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.449464	DL	44	9	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.449964	DL	44	9	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.450464	DL	45	0	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.450964	DL	45	0	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.451464	DL	45	1	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.451964	DL	45	1	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.452464	DL	45	2	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.452964	DL	45	2	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.453464	DL	45	3	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.453964	DL	45	3	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.454429	DL	45	4	0	1	11	5	0	1	5949	27	1	0	55.5115	15	0	0
0.454929	DL	45	4	1	1	11	5	0	1	5949	27	1	0	55.5115	15	0	0
0.455464	DL	45	5	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.455964	DL	45	5	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.456429	DL	45	6	0	1	11	5	0	1	5949	27	1	0	55.5115	15	0	0
0.456964	DL	45	6	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.457464	DL	45	7	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.457964	DL	45	7	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.458464	DL	45	8	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.458964	DL	45	8	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.459464	DL	45	9	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.459964	DL	45	9	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.460464	DL	46	0	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.460964	DL	46	0	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.461464	DL	46	1	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.461964	DL	46	1	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.462464	DL	46	2	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.462964	DL	46	2	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.463464	DL	46	3	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.463964	DL	46	3	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.464464	DL	46	4	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.464929	DL	46	4	1	1	11	5	0	1	5949	27	1	0	55.5115	15	0	0
0.465464	DL	46	5	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.465964	DL	46	5	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.466464	DL	46	6	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.466964	DL	46	6	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.467464	DL	46	7	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.467964	DL	46	7	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.468464	DL	46	8	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.468964	DL	46	8	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.469464	DL	46	9	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.469929	DL	46	9	1	1	11	5	0	1	5949	27	1	0	55.5115	15	0	0
0.470464	DL	47	0	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.470964	DL	47	0	1	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.471429	DL	47	1	0	1	11	5	0	1	5949	27	1	0	55.5115	15	0	0
0.471929	DL	47	1	1	1	11	5	0	1	5949	27	1	0	55.5115	15	0	0
0.472464	DL	47	2	0	1	12	5	0	1	6488	27	1	0	55.5115	15	0	0
0.472821	DL	47	2	1	1	8	5	0	1	4325	27	1	0	55.5115	15	0	0
0.493464	DL	49	3	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.493964	DL	49	3	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.494429	DL	49	4	0	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
0.494929	DL	49	4	1	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
0.495464	DL	49	5	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.495964	DL	49	5	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.496429	DL	49	6	0	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
0.496964	DL	49	6	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.497464	DL	49	7	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.497964	DL	49	7	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.498464	DL	49	8	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.498964	DL	49	8	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.499464	DL	49	9	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.499964	DL	49	9	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.500464	DL	50	0	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.500964	DL	50	0	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.501464	DL	50	1	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.501964	DL	50	1	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.502464	DL	50	2	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.502964	DL	50	2	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.503464	DL	50	3	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.503964	DL	50	3	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.504464	DL	50	4	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.504929	DL	50	4	1	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
0.505464	DL	50	5	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.505964	DL	50	5	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.506464	DL	50	6	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.506964	DL	50	6	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.507464	DL	50	7	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.507964	DL	50	7	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.508464	DL	50	8	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.508964	DL	50	8	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.509464	DL	50	9	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.509929	DL	50	9	1	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
0.510464	DL	51	0	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.510964	DL	51	0	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.511429	DL	51	1	0	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
0.511929	DL	51	1	1	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
0.512464	DL	51	2	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.512964	DL	51	2	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.513464	DL	51	3	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.513964	DL	51	3	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.514464	DL	51	4	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.514964	DL	51	4	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.515464	DL	51	5	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.515964	DL	51	5	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.516464	DL	51	6	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.516964	DL	51	6	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.517464	DL	51	7	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.517964	DL	51	7	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.518464	DL	51	8	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.518964	DL	51	8	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.519464	DL	51	9	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.519964	DL	51	9	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.520464	DL	52	0	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.520964	DL	52	0	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.521464	DL	52	1	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.521964	DL	52	1	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.522464	DL	52	2	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.522964	DL	52	2	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.523464	DL	52	3	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.523964	DL	52	3	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.524464	DL	52	4	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.524964	DL	52	4	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.525464	DL	52	5	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.525929	DL	52	5	1	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
0.526464	DL	52	6	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.526929	DL	52	6	1	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
0.527464	DL	52	7	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.527964	DL	52	7	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.528429	DL	52	8	0	1	11	5	0	2	5949	27	1	0	59.2815	15	0	0
0.528964	DL	52	8	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.529464	DL	52	9	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.529964	DL	52	9	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.530464	DL	53	0	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.530964	DL	53	0	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.531464	DL	53	1	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.531964	DL	53	1	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.532464	DL	53	2	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.532964	DL	53	2	1	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.533464	DL	53	3	0	1	12	5	0	2	6488	27	1	0	59.2815	15	0	0
0.533821	DL	53	3	1	1	8	5	0	2	4325	27	1	0	59.2815	15	0	0
0.549464	DL	54	9	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.549964	DL	54	9	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.550464	DL	55	0	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.550964	DL	55	0	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.551464	DL	55	1	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.551964	DL	55	1	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.552464	DL	55	2	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.552964	DL	55	2	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.553464	DL	55	3	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.553964	DL	55	3	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.554464	DL	55	4	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.554964	DL	55	4	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.555464	DL	55	5	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.555964	DL	55	5	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.556464	DL	55	6	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.556964	DL	55	6	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.557429	DL	55	7	0	1	11	1	0	1	4926	23	1	0	27.0644	13	0	0.0009996
0.557929	DL	55	7	1	1	11	1	0	1	4926	23	1	0	27.0644	13	0	0.0009996
0.558464	DL	55	8	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.558964	DL	55	8	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.559464	DL	55	9	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.559964	DL	55	9	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.560464	DL	56	0	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.560964	DL	56	0	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.561464	DL	56	1	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.561964	DL	56	1	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.562464	DL	56	2	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.562929	DL	56	2	1	1	11	1	0	1	4926	23	1	0	27.0644	13	0	0.0009996
0.563464	DL	56	3	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.563964	DL	56	3	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.564464	DL	56	4	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.564964	DL	56	4	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.565464	DL	56	5	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.565964	DL	56	5	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.566429	DL	56	6	0	1	11	1	0	1	4926	23	1	0	27.0644	13	0	0.0009996
0.566964	DL	56	6	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.567464	DL	56	7	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.567964	DL	56	7	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.568464	DL	56	8	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.568964	DL	56	8	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.569464	DL	56	9	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.569929	DL	56	9	1	1	11	1	0	1	4926	23	1	0	27.0644	13	0	0.0009996
0.570464	DL	57	0	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.570964	DL	57	0	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.571464	DL	57	1	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.571964	DL	57	1	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.572464	DL	57	2	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.572964	DL	57	2	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.573429	DL	57	3	0	1	11	1	0	1	4926	23	1	0	27.0644	13	0	0.0009996
0.573929	DL	57	3	1	1	11	1	0	1	4926	23	1	0	27.0644	13	0	0.0009996
0.574464	DL	57	4	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.574964	DL	57	4	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.575464	DL	57	5	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.575929	DL	57	5	1	1	11	1	0	1	4926	23	1	0	27.0644	13	0	0.0009996
0.576464	DL	57	6	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.576964	DL	57	6	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.577464	DL	57	7	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.577964	DL	57	7	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.578464	DL	57	8	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.578964	DL	57	8	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.579464	DL	57	9	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.579964	DL	57	9	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.580464	DL	58	0	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.580964	DL	58	0	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.581464	DL	58	1	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.581964	DL	58	1	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.582464	DL	58	2	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.582964	DL	58	2	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.583429	DL	58	3	0	1	11	1	0	1	4926	23	1	0	27.0644	13	0	0.0009996
0.583964	DL	58	3	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.584464	DL	58	4	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.584964	DL	58	4	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.585464	DL	58	5	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.585964	DL	58	5	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.586464	DL	58	6	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.586964	DL	58	6	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.587429	DL	58	7	0	1	11	1	0	1	4926	23	1	0	27.0644	13	0	0.0009996
0.587964	DL	58	7	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.588464	DL	58	8	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.588964	DL	58	8	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.589464	DL	58	9	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.589964	DL	58	9	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.590464	DL	59	0	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.590964	DL	59	0	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.591464	DL	59	1	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.591964	DL	59	1	1	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
0.592464	DL	59	2	0	1	12	1	0	1	5371	23	1	0	27.0644	13	0	0.00179865
