% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
1.0365	5	0	0	11	103	7	1	1	12	15	1	0	27	6488
1.037	5	0	0	11	103	8	0	1	12	14	1	0	27	6488
1.0375	5	0	0	11	103	8	1	1	12	13	1	0	27	6488
1.038	5	0	0	11	103	9	0	1	12	12	1	0	27	6488
1.0385	5	0	0	11	103	9	1	1	12	11	1	0	27	6488
1.039	5	0	0	11	104	0	0	1	12	15	1	0	27	6488
1.0395	5	0	0	11	104	0	1	1	12	14	1	0	27	6488
1.04	5	0	0	11	104	1	0	1	12	13	1	0	27	6488
1.0405	5	0	0	11	104	1	1	1	12	12	1	0	27	6488
1.041	5	0	0	11	104	2	0	1	12	11	1	0	27	6488
1.0415	5	0	0	11	104	2	1	1	12	15	1	0	27	6488
1.042	5	0	0	11	104	3	0	1	12	14	1	0	27	6488
1.0425	5	0	0	11	104	3	1	1	12	13	1	0	27	6488
1.043	5	0	0	11	104	4	0	1	12	12	1	0	27	6488
1.0435	5	0	0	11	104	4	1	1	12	11	1	0	27	6488
1.044	5	0	0	11	104	5	0	1	12	15	1	0	27	6488
1.0445	5	0	0	11	104	5	1	1	11	14	1	0	27	5949
1.045	5	0	0	11	104	6	0	1	12	13	1	0	27	6488
1.0455	5	0	0	11	104	6	1	1	11	12	1	0	27	5949
1.046	5	0	0	11	104	7	0	1	12	11	1	0	27	6488
1.0465	5	0	0	11	104	7	1	1	12	15	1	0	27	6488
1.047	5	0	0	11	104	8	0	1	11	14	1	0	27	5949
1.0475	5	0	0	11	104	8	1	1	12	13	1	0	27	6488
1.048	5	0	0	11	104	9	0	1	12	12	1	0	27	6488
1.0485	5	0	0	11	104	9	1	1	12	11	1	0	27	6488
1.049	5	0	0	11	105	0	0	1	12	15	1	0	27	6488
1.0495	5	0	0	11	105	0	1	1	12	14	1	0	27	6488
1.05	5	0	0	11	105	1	0	1	12	13	1	0	27	6488
1.0505	5	0	0	11	105	1	1	1	12	12	1	0	27	6488
1.051	5	0	0	11	105	2	0	1	12	11	1	0	27	6488
1.0515	5	0	0	11	105	2	1	1	12	15	1	0	27	6488
1.052	5	0	0	11	105	3	0	1	12	14	1	0	27	6488
1.0525	5	0	0	11	105	3	1	1	12	13	1	0	27	6488
1.053	5	0	0	11	105	4	0	1	11	12	1	0	27	5949
1.0535	5	0	0	11	105	4	1	1	11	11	1	0	27	5949
1.054	5	0	0	11	105	5	0	1	12	15	1	0	27	6488
1.0545	5	0	0	11	105	5	1	1	8	14	1	0	27	4325
1.0895	1	0	0	3	109	0	1	1	12	15	1	0	15	3401
1.09	1	0	0	3	109	1	0	1	12	14	1	0	15	3401
1.0905	1	0	0	3	109	1	1	1	12	13	1	0	15	3401
1.091	1	0	0	3	109	2	0	1	12	12	1	0	15	3401
1.0915	1	0	0	3	109	2	1	1	12	11	1	0	15	3401
1.092	1	0	0	3	109	3	0	1	11	15	1	0	15	3120
1.0925	1	0	0	3	109	3	1	1	11	14	1	0	15	3120
1.093	1	0	0	3	109	4	0	1	12	13	1	0	15	3401
1.0935	1	0	0	3	109	4	1	1	12	12	1	0	15	3401
1.094	1	0	0	3	109	5	0	1	12	11	1	0	15	3401
1.0945	1	0	0	3	109	5	1	1	11	15	1	0	15	3120
1.095	1	0	0	3	109	6	0	1	12	14	1	0	15	3401
1.0955	1	0	0	3	109	6	1	1	12	13	1	0	15	3401
1.096	1	0	0	3	109	7	0	1	12	12	1	0	15	3401
1.0965	1	0	0	3	109	7	1	1	12	11	1	0	15	3401
1.097	1	0	0	3	109	8	0	1	12	15	1	0	15	3401
1.0975	1	0	0	3	109	8	1	1	12	14	1	0	15	3401
1.098	1	0	0	3	109	9	0	1	12	13	1	0	15	3401
1.0985	1	0	0	3	109	9	1	1	12	12	1	0	15	3401
1.099	1	0	0	3	110	0	0	1	12	11	1	0	15	3401
1.0995	1	0	0	3	110	0	1	1	12	15	1	0	15	3401
1.1	1	0	0	3	110	1	0	1	12	14	1	0	15	3401
1.1005	1	0	0	3	110	1	1	1	12	13	1	0	15	3401
1.101	1	0	0	3	110	2	0	1	12	12	1	0	15	3401
1.1015	1	0	0	3	110	2	1	1	12	11	1	0	15	3401
1.102	1	0	0	3	110	3	0	1	11	15	1	0	15	3120
1.1025	1	0	0	3	110	3	1	1	12	14	1	0	15	3401
1.103	1	0	0	3	110	4	0	1	12	13	1	0	15	3401
1.1035	1	0	0	3	110	4	1	1	12	12	1	0	15	3401
1.104	1	0	0	3	110	5	0	1	12	11	1	0	15	3401
1.1045	1	0	0	3	110	5	1	1	12	15	1	0	15	3401
1.105	1	0	0	3	110	6	0	1	12	14	1	0	15	3401
1.1055	1	0	0	3	110	6	1	1	12	13	1	0	15	3401
1.106	1	0	0	3	110	7	0	1	11	12	1	0	15	3120
1.1065	1	0	0	3	110	7	1	1	12	11	1	0	15	3401
1.107	1	0	0	3	110	8	0	1	12	15	1	0	15	3401
1.1075	1	0	0	3	110	8	1	1	12	14	1	0	15	3401
1.108	1	0	0	3	110	9	0	1	12	13	1	0	15	3401
1.1085	1	0	0	3	110	9	1	1	12	12	1	0	15	3401
1.109	1	0	0	3	111	0	0	1	12	11	1	0	15	3401
1.1095	1	0	0	3	111	0	1	1	12	15	1	0	15	3401
1.11	1	0	0	3	111	1	0	1	12	14	1	0	15	3401
1.1105	1	0	0	3	111	1	1	1	12	13	1	0	15	3401
1.111	1	0	0	3	111	2	0	1	12	12	1	0	15	3401
1.1115	1	0	0	3	111	2	1	1	12	11	1	0	15	3401
1.112	1	0	0	3	111	3	0	1	12	15	1	0	15	3401
1.1125	1	0	0	3	111	3	1	1	12	14	1	0	15	3401
1.113	1	0	0	3	111	4	0	1	12	13	1	0	15	3401
1.1135	1	0	0	3	111	4	1	1	12	12	1	0	15	3401
1.114	1	0	0	3	111	5	0	1	12	11	1	0	15	3401
1.1145	1	0	0	3	111	5	1	1	12	15	1	0	15	3401
1.115	1	0	0	3	111	6	0	1	12	14	1	0	15	3401
1.1155	1	0	0	3	111	6	1	1	12	13	1	0	15	3401
1.116	1	0	0	3	111	7	0	1	11	12	1	0	15	3120
1.1165	1	0	0	3	111	7	1	1	11	11	1	0	15	3120
1.117	1	0	0	3	111	8	0	1	12	15	1	0	15	3401
1.1175	1	0	0	3	111	8	1	1	12	14	1	0	15	3401
1.118	1	0	0	3	111	9	0	1	12	13	1	0	15	3401
1.1185	1	0	0	3	111	9	1	1	12	12	1	0	15	3401
1.119	1	0	0	3	112	0	0	1	12	11	1	0	15	3401
1.1195	1	0	0	3	112	0	1	1	12	15	1	0	15	3401
1.12	1	0	0	3	112	1	0	1	12	14	1	0	15	3401
1.1205	1	0	0	3	112	1	1	1	12	13	1	0	15	3401
1.121	1	0	0	3	112	2	0	1	12	12	1	0	15	3401
1.1215	1	0	0	3	112	2	1	1	11	11	1	0	15	3120
1.122	1	0	0	3	112	3	0	1	12	15	1	0	15	3401
1.1225	1	0	0	3	112	3	1	1	12	14	1	0	15	3401
1.123	1	0	0	3	112	4	0	1	12	13	1	0	15	3401
1.1235	1	0	0	3	112	4	1	1	12	12	1	0	15	3401
1.124	1	0	0	3	112	5	0	1	12	11	1	0	15	3401
1.1245	1	0	0	3	112	5	1	1	12	15	1	0	15	3401
1.125	1	0	0	3	112	6	0	1	11	14	1	0	15	3120
1.1255	1	0	0	3	112	6	1	1	12	13	1	0	15	3401
1.126	1	0	0	3	112	7	0	1	12	12	1	0	15	3401
1.1265	1	0	0	3	112	7	1	1	12	11	1	0	15	3401
1.127	1	0	0	3	112	8	0	1	12	15	1	0	15	3401
1.1275	1	0	0	3	112	8	1	1	12	14	1	0	15	3401
1.128	1	0	0	3	112	9	0	1	12	13	1	0	15	3401
1.1285	1	0	0	3	112	9	1	1	11	12	1	0	15	3120
1.129	1	0	0	3	113	0	0	1	12	11	1	0	15	3401
1.1295	1	0	0	3	113	0	1	1	12	15	1	0	15	3401
1.13	1	0	0	3	113	1	0	1	12	14	1	0	15	3401
1.1305	1	0	0	3	113	1	1	1	12	13	1	0	15	3401
1.131	1	0	0	3	113	2	0	1	12	12	1	0	15	3401
1.1315	1	0	0	3	113	2	1	1	12	11	1	0	15	3401
1.132	1	0	0	3	113	3	0	1	11	15	1	0	15	3120
1.1325	1	0	0	3	113	3	1	1	11	14	1	0	15	3120
1.133	1	0	0	3	113	4	0	1	12	13	1	0	15	3401
1.1335	1	0	0	3	113	4	1	1	12	12	1	0	15	3401
1.134	1	0	0	3	113	5	0	1	12	11	1	0	15	3401
1.1345	1	0	0	3	113	5	1	1	11	15	1	0	15	3120
1.135	1	0	0	3	113	6	0	1	12	14	1	0	15	3401
1.1355	1	0	0	3	113	6	1	1	12	13	1	0	15	3401
1.136	1	0	0	3	113	7	0	1	12	12	1	0	15	3401
1.1365	1	0	0	3	113	7	1	1	12	11	1	0	15	3401
1.137	1	0	0	3	113	8	0	1	12	15	1	0	15	3401
1.1375	1	0	0	3	113	8	1	1	12	14	1	0	15	3401
1.138	1	0	0	3	113	9	0	1	12	13	1	0	15	3401
1.1385	1	0	0	3	113	9	1	1	12	12	1	0	15	3401
1.139	1	0	0	3	114	0	0	1	12	11	1	0	15	3401
1.1395	1	0	0	3	114	0	1	1	12	15	1	0	15	3401
1.14	1	0	0	3	114	1	0	1	12	14	1	0	15	3401
1.1405	1	0	0	3	114	1	1	1	12	13	1	0	15	3401
1.141	1	0	0	3	114	2	0	1	12	12	1	0	15	3401
1.1415	1	0	0	3	114	2	1	1	12	11	1	0	15	3401
1.142	1	0	0	3	114	3	0	1	11	15	1	0	15	3120
1.1425	1	0	0	3	114	3	1	1	12	14	1	0	15	3401
1.143	1	0	0	3	114	4	0	1	12	13	1	0	15	3401
1.1435	1	0	0	3	114	4	1	1	12	12	1	0	15	3401
1.144	1	0	0	3	114	5	0	1	12	11	1	0	15	3401
1.1445	1	0	0	3	114	5	1	1	12	15	1	0	15	3401
1.145	1	0	0	3	114	6	0	1	12	14	1	0	15	3401
1.1455	1	0	0	3	114	6	1	1	12	13	1	0	15	3401
1.146	1	0	0	3	114	7	0	1	11	12	1	0	15	3120
1.1465	1	0	0	3	114	7	1	1	12	11	1	0	15	3401
1.147	1	0	0	3	114	8	0	1	12	15	1	0	15	3401
1.1475	1	0	0	3	114	8	1	1	12	14	1	0	15	3401
1.148	1	0	0	3	114	9	0	1	12	13	1	0	15	3401
1.1485	1	0	0	3	114	9	1	1	12	12	1	0	15	3401
1.149	1	0	0	3	115	0	0	1	12	11	1	0	15	3401
1.1495	1	0	0	3	115	0	1	1	12	15	1	0	15	3401
1.15	1	0	0	3	115	1	0	1	12	14	1	0	15	3401
1.1505	1	0	0	3	115	1	1	1	12	13	1	0	15	3401
1.151	1	0	0	3	115	2	0	1	12	12	1	0	15	3401
1.1515	1	0	0	3	115	2	1	1	12	11	1	0	15	3401
1.152	1	0	0	3	115	3	0	1	12	15	1	0	15	3401
1.1525	1	0	0	3	115	3	1	1	12	14	1	0	15	3401
1.153	1	0	0	3	115	4	0	1	12	13	1	0	15	3401
1.1535	1	0	0	3	115	4	1	1	12	12	1	0	15	3401
1.154	1	0	0	3	115	5	0	1	12	11	1	0	15	3401
1.1545	1	0	0	3	115	5	1	1	12	15	1	0	15	3401
1.155	1	0	0	3	115	6	0	1	12	14	1	0	15	3401
1.1555	1	0	0	3	115	6	1	1	12	13	1	0	15	3401
1.156	1	0	0	3	115	7	0	1	11	12	1	0	15	3120
1.1565	1	0	0	3	115	7	1	1	11	11	1	0	15	3120
1.157	1	0	0	3	115	8	0	1	12	15	1	0	15	3401
1.1575	1	0	0	3	115	8	1	1	12	14	1	0	15	3401
1.158	1	0	0	3	115	9	0	1	12	13	1	0	15	3401
1.1585	1	0	0	3	115	9	1	1	12	12	1	0	15	3401
1.159	1	0	0	3	116	0	0	1	12	11	1	0	15	3401
1.1595	1	0	0	3	116	0	1	1	12	15	1	0	15	3401
1.16	1	0	0	3	116	1	0	1	12	14	1	0	15	3401
1.1605	1	0	0	3	116	1	1	1	12	13	1	0	15	3401
1.161	1	0	0	3	116	2	0	1	12	12	1	0	15	3401
1.1615	1	0	0	3	116	2	1	1	11	11	1	0	15	3120
1.162	1	0	0	3	116	3	0	1	12	15	1	0	15	3401
1.1625	1	0	0	3	116	3	1	1	12	14	1	0	15	3401
1.163	1	0	0	3	116	4	0	1	12	13	1	0	15	3401
1.1635	1	0	0	3	116	4	1	1	12	12	1	0	15	3401
1.164	1	0	0	3	116	5	0	1	12	11	1	0	15	3401
1.1645	1	0	0	3	116	5	1	1	12	15	1	0	15	3401
1.165	1	0	0	3	116	6	0	1	11	14	1	0	15	3120
1.1655	1	0	0	3	116	6	1	1	12	13	1	0	15	3401
1.166	1	0	0	3	116	7	0	1	12	12	1	0	15	3401
1.1665	1	0	0	3	116	7	1	1	12	11	1	0	15	3401
1.167	1	0	0	3	116	8	0	1	11	15	1	0	15	3120
1.168	5	0	0	12	116	9	0	1	12	15	1	0	27	6488
1.1685	5	0	0	12	116	9	1	1	12	14	1	0	27	6488
1.169	5	0	0	12	117	0	0	1	12	13	1	0	27	6488
1.1695	5	0	0	12	117	0	1	1	12	12	1	0	27	6488
1.17	5	0	0	12	117	1	0	1	12	11	1	0	27	6488
1.1705	5	0	0	12	117	1	1	1	12	15	1	0	27	6488
1.171	5	0	0	12	117	2	0	1	12	14	1	0	27	6488
1.1715	5	0	0	12	117	2	1	1	12	13	1	0	27	6488
1.172	5	0	0	12	117	3	0	1	12	12	1	0	27	6488
1.1725	5	0	0	12	117	3	1	1	12	11	1	0	27	6488
1.173	5	0	0	12	117	4	0	1	11	15	1	0	27	5949
1.1735	5	0	0	12	117	4	1	1	11	14	1	0	27	5949
1.174	5	0	0	12	117	5	0	1	12	13	1	0	27	6488
1.1745	5	0	0	12	117	5	1	1	12	12	1	0	27	6488
1.175	5	0	0	12	117	6	0	1	11	11	1	0	27	5949
1.1755	5	0	0	12	117	6	1	1	12	15	1	0	27	6488
1.176	5	0	0	12	117	7	0	1	12	14	1	0	27	6488
1.1765	5	0	0	12	117	7	1	1	12	13	1	0	27	6488
1.177	5	0	0	12	117	8	0	1	12	12	1	0	27	6488
1.1775	5	0	0	12	117	8	1	1	12	11	1	0	27	6488
1.178	5	0	0	12	117	9	0	1	12	15	1	0	27	6488
1.1785	5	0	0	12	117	9	1	1	12	14	1	0	27	6488
1.179	5	0	0	12	118	0	0	1	12	13	1	0	27	6488
1.1795	5	0	0	12	118	0	1	1	12	12	1	0	27	6488
1.18	5	0	0	12	118	1	0	1	12	11	1	0	27	6488
1.1805	5	0	0	12	118	1	1	1	12	15	1	0	27	6488
1.181	5	0	0	12	118	2	0	1	12	14	1	0	27	6488
1.1815	5	0	0	12	118	2	1	1	12	13	1	0	27	6488
1.182	5	0	0	12	118	3	0	1	12	12	1	0	27	6488
1.1825	5	0	0	12	118	3	1	1	12	11	1	0	27	6488
1.183	5	0	0	12	118	4	0	1	12	15	1	0	27	6488
1.1835	5	0	0	12	118	4	1	1	11	14	1	0	27	5949
1.184	5	0	0	12	118	5	0	1	12	13	1	0	27	6488
1.1845	5	0	0	12	118	5	1	1	12	12	1	0	27	6488
1.185	5	0	0	12	118	6	0	1	12	11	1	0	27	6488
1.1855	5	0	0	12	118	6	1	1	12	15	1	0	27	6488
1.186	5	0	0	12	118	7	0	1	12	14	1	0	27	6488
1.1865	5	0	0	12	118	7	1	1	12	13	1	0	27	6488
1.187	5	0	0	12	118	8	0	1	12	12	1	0	27	6488
1.1875	5	0	0	12	118	8	1	1	12	11	1	0	27	6488
1.188	5	0	0	12	118	9	0	1	12	15	1	0	27	6488
1.1885	5	0	0	12	118	9	1	1	11	14	1	0	27	5949
1.189	5	0	0	12	119	0	0	1	12	13	1	0	27	6488
1.1895	5	0	0	12	119	0	1	1	12	12	1	0	27	6488
1.19	5	0	0	12	119	1	0	1	11	11	1	0	27	5949
1.1905	5	0	0	12	119	1	1	1	11	15	1	0	27	5949
1.191	5	0	0	12	119	2	0	1	12	14	1	0	27	6488
1.1915	5	0	0	12	119	2	1	1	12	13	1	0	27	6488
1.192	5	0	0	12	119	3	0	1	12	12	1	0	27	6488
1.1925	5	0	0	12	119	3	1	1	12	11	1	0	27	6488
1.193	5	0	0	12	119	4	0	1	12	15	1	0	27	6488
1.1935	5	0	0	12	119	4	1	1	12	14	1	0	27	6488
1.194	5	0	0	12	119	5	0	1	12	13	1	0	27	6488
1.1945	5	0	0	12	119	5	1	1	12	12	1	0	27	6488
1.195	5	0	0	12	119	6	0	1	12	11	1	0	27	6488
1.1955	5	0	0	12	119	6	1	1	12	15	1	0	27	6488
1.196	5	0	0	12	119	7	0	1	12	14	1	0	27	6488
1.1965	5	0	0	12	119	7	1	1	12	13	1	0	27	6488
1.197	5	0	0	12	119	8	0	1	12	12	1	0	27	6488
1.1975	5	0	0	12	119	8	1	1	12	11	1	0	27	6488
1.198	5	0	0	12	119	9	0	1	12	15	1	0	27	6488
1.1985	5	0	0	12	119	9	1	1	12	14	1	0	27	6488
1.199	5	0	0	12	120	0	0	1	12	13	1	0	27	6488
1.1995	5	0	0	12	120	0	1	1	12	12	1	0	27	6488
1.2	5	0	0	12	120	1	0	1	12	11	1	0	27	6488
1.2005	5	0	0	12	120	1	1	1	12	15	1	0	27	6488
1.201	5	0	0	12	120	2	0	1	12	14	1	0	27	6488
1.2015	5	0	0	12	120	2	1	1	12	13	1	0	27	6488
1.202	5	0	0	12	120	3	0	1	12	12	1	0	27	6488
1.2025	5	0	0	12	120	3	1	1	12	11	1	0	27	6488
1.203	5	0	0	12	120	4	0	1	12	15	1	0	27	6488
1.2035	5	0	0	12	120	4	1	1	12	14	1	0	27	6488
1.204	5	0	0	12	120	5	0	1	12	13	1	0	27	6488
1.2045	5	0	0	12	120	5	1	1	11	12	1	0	27	5949
1.205	5	0	0	12	120	6	0	1	12	11	1	0	27	6488
1.2055	5	0	0	12	120	6	1	1	11	15	1	0	27	5949
1.206	5	0	0	12	120	7	0	1	12	14	1	0	27	6488
1.2065	5	0	0	12	120	7	1	1	12	13	1	0	27	6488
1.207	5	0	0	12	120	8	0	1	11	12	1	0	27	5949
1.2075	5	0	0	12	120	8	1	1	12	11	1	0	27	6488
1.208	5	0	0	12	120	9	0	1	12	15	1	0	27	6488
1.2085	5	0	0	12	120	9	1	1	8	14	1	0	27	4325
1.219	5	0	0	13	122	0	0	1	12	15	1	0	27	6488
1.2195	5	0	0	13	122	0	1	1	12	14	1	0	27	6488
1.22	5	0	0	13	122	1	0	1	12	13	1	0	27	6488
1.2205	5	0	0	13	122	1	1	1	12	12	1	0	27	6488
1.221	5	0	0	13	122	2	0	1	12	11	1	0	27	6488
1.2215	5	0	0	13	122	2	1	1	12	15	1	0	27	6488
1.222	5	0	0	13	122	3	0	1	12	14	1	0	27	6488
1.2225	5	0	0	13	122	3	1	1	12	13	1	0	27	6488
1.223	5	0	0	13	122	4	0	1	12	12	1	0	27	6488
1.2235	5	0	0	13	122	4	1	1	11	11	1	0	27	5949
1.224	5	0	0	13	122	5	0	1	12	15	1	0	27	6488
1.2245	5	0	0	13	122	5	1	1	12	14	1	0	27	6488
1.225	5	0	0	13	122	6	0	1	12	13	1	0	27	6488
1.2255	5	0	0	13	122	6	1	1	12	12	1	0	27	6488
1.226	5	0	0	13	122	7	0	1	12	11	1	0	27	6488
1.2265	5	0	0	13	122	7	1	1	12	15	1	0	27	6488
1.227	5	0	0	13	122	8	0	1	12	14	1	0	27	6488
1.2275	5	0	0	13	122	8	1	1	12	13	1	0	27	6488
1.228	5	0	0	13	122	9	0	1	12	12	1	0	27	6488
1.2285	5	0	0	13	122	9	1	1	11	11	1	0	27	5949
1.229	5	0	0	13	123	0	0	1	12	15	1	0	27	6488
1.2295	5	0	0	13	123	0	1	1	12	14	1	0	27	6488
1.23	5	0	0	13	123	1	0	1	11	13	1	0	27	5949
1.2305	5	0	0	13	123	1	1	1	11	12	1	0	27	5949
1.231	5	0	0	13	123	2	0	1	12	11	1	0	27	6488
1.2315	5	0	0	13	123	2	1	1	12	15	1	0	27	6488
1.232	5	0	0	13	123	3	0	1	12	14	1	0	27	6488
1.2325	5	0	0	13	123	3	1	1	12	13	1	0	27	6488
1.233	5	0	0	13	123	4	0	1	12	12	1	0	27	6488
1.2335	5	0	0	13	123	4	1	1	12	11	1	0	27	6488
1.234	5	0	0	13	123	5	0	1	12	15	1	0	27	6488
1.2345	5	0	0	13	123	5	1	1	12	14	1	0	27	6488
1.235	5	0	0	13	123	6	0	1	12	13	1	0	27	6488
1.2355	5	0	0	13	123	6	1	1	12	12	1	0	27	6488
1.236	5	0	0	13	123	7	0	1	12	11	1	0	27	6488
1.2365	5	0	0	13	123	7	1	1	12	15	1	0	27	6488
1.237	5	0	0	13	123	8	0	1	12	14	1	0	27	6488
1.2375	5	0	0	13	123	8	1	1	12	13	1	0	27	6488
1.238	5	0	0	13	123	9	0	1	12	12	1	0	27	6488
1.2385	5	0	0	13	123	9	1	1	12	11	1	0	27	6488
1.239	5	0	0	13	124	0	0	1	12	15	1	0	27	6488
1.2395	5	0	0	13	124	0	1	1	12	14	1	0	27	6488
1.24	5	0	0	13	124	1	0	1	12	13	1	0	27	6488
1.2405	5	0	0	13	124	1	1	1	12	12	1	0	27	6488
1.241	5	0	0	13	124	2	0	1	12	11	1	0	27	6488
1.2415	5	0	0	13	124	2	1	1	12	15	1	0	27	6488
1.242	5	0	0	13	124	3	0	1	12	14	1	0	27	6488
1.2425	5	0	0	13	124	3	1	1	12	13	1	0	27	6488
1.243	5	0	0	13	124	4	0	1	12	12	1	0	27	6488
1.2435	5	0	0	13	124	4	1	1	12	11	1	0	27	6488
1.244	5	0	0	13	124	5	0	1	12	15	1	0	27	6488
1.2445	1	0	0	4	124	5	1	1	12	15	1	0	27	6488
1.2445	5	0	0	13	124	5	1	1	11	14	1	0	27	5949
1.245	1	0	0	4	124	6	0	1	11	14	1	0	27	5949
1.245	5	0	0	13	124	6	0	1	12	13	1	0	27	6488
1.2455	1	0	0	4	124	6	1	1	12	13	1	0	27	6488
1.2455	5	0	0	13	124	6	1	1	11	12	1	0	27	5949
1.246	1	0	0	4	124	7	0	1	12	12	1	0	27	6488
1.246	5	0	0	13	124	7	0	1	12	11	1	0	27	6488
1.2465	1	0	0	4	124	7	1	1	12	11	1	0	27	6488
1.2465	5	0	0	13	124	7	1	1	12	15	1	0	27	6488
1.247	1	0	0	4	124	8	0	1	12	15	1	0	27	6488
1.247	5	0	0	13	124	8	0	1	11	14	1	0	27	5949
1.2475	1	0	0	4	124	8	1	1	12	14	1	0	27	6488
1.2475	5	0	0	13	124	8	1	1	12	13	1	0	27	6488
1.248	1	0	0	4	124	9	0	1	12	13	1	0	27	6488
1.248	5	0	0	13	124	9	0	1	12	12	1	0	27	6488
1.2485	1	0	0	4	124	9	1	1	11	12	1	0	27	5949
1.2485	5	0	0	13	124	9	1	1	12	11	1	0	27	6488
1.249	1	0	0	4	125	0	0	1	12	11	1	0	27	6488
1.249	5	0	0	13	125	0	0	1	12	15	1	0	27	6488
1.2495	1	0	0	4	125	0	1	1	12	15	1	0	27	6488
1.2495	5	0	0	13	125	0	1	1	12	14	1	0	27	6488
1.25	1	0	0	4	125	1	0	1	12	14	1	0	27	6488
1.25	5	0	0	13	125	1	0	1	12	13	1	0	27	6488
1.2505	1	0	0	4	125	1	1	1	12	13	1	0	27	6488
1.2505	5	0	0	13	125	1	1	1	12	12	1	0	27	6488
1.251	1	0	0	4	125	2	0	1	12	12	1	0	27	6488
1.251	5	0	0	13	125	2	0	1	12	11	1	0	27	6488
1.2515	1	0	0	4	125	2	1	1	12	11	1	0	27	6488
1.2515	5	0	0	13	125	2	1	1	12	15	1	0	27	6488
1.252	1	0	0	4	125	3	0	1	11	15	1	0	27	5949
1.252	5	0	0	13	125	3	0	1	12	14	1	0	27	6488
1.2525	1	0	0	4	125	3	1	1	11	14	1	0	27	5949
1.2525	5	0	0	13	125	3	1	1	12	13	1	0	27	6488
1.253	1	0	0	4	125	4	0	1	12	13	1	0	27	6488
1.253	5	0	0	13	125	4	0	1	11	12	1	0	27	5949
1.2535	1	0	0	4	125	4	1	1	12	12	1	0	27	6488
1.2535	5	0	0	13	125	4	1	1	11	11	1	0	27	5949
1.254	1	0	0	4	125	5	0	1	12	11	1	0	27	6488
1.254	5	0	0	13	125	5	0	1	12	15	1	0	27	6488
1.2545	1	0	0	4	125	5	1	1	11	15	1	0	27	5949
1.2545	5	0	0	13	125	5	1	1	12	14	1	0	27	6488
1.255	1	0	0	4	125	6	0	1	12	14	1	0	27	6488
1.255	5	0	0	13	125	6	0	1	11	13	1	0	27	5949
1.2555	1	0	0	4	125	6	1	1	12	13	1	0	27	6488
1.2555	5	0	0	13	125	6	1	1	12	12	1	0	27	6488
1.256	1	0	0	4	125	7	0	1	12	12	1	0	27	6488
1.256	5	0	0	13	125	7	0	1	12	11	1	0	27	6488
1.2565	1	0	0	4	125	7	1	1	12	11	1	0	27	6488
1.2565	5	0	0	13	125	7	1	1	12	15	1	0	27	6488
1.257	1	0	0	4	125	8	0	1	12	15	1	0	27	6488
1.257	5	0	0	13	125	8	0	1	12	14	1	0	27	6488
1.2575	1	0	0	4	125	8	1	1	12	14	1	0	27	6488
1.2575	5	0	0	13	125	8	1	1	12	13	1	0	27	6488
1.258	1	0	0	4	125	9	0	1	12	13	1	0	27	6488
1.258	5	0	0	13	125	9	0	1	12	12	1	0	27	6488
1.2585	1	0	0	4	125	9	1	1	12	12	1	0	27	6488
1.2585	5	0	0	13	125	9	1	1	12	11	1	0	27	6488
1.259	1	0	0	4	126	0	0	1	12	11	1	0	27	6488
1.259	5	0	0	13	126	0	0	1	12	15	1	0	27	6488
1.2595	1	0	0	4	126	0	1	1	12	15	1	0	27	6488
1.2595	5	0	0	13	126	0	1	1	8	14	1	0	27	4325
1.26	1	0	0	4	126	1	0	1	12	14	1	0	27	6488
1.2605	1	0	0	4	126	1	1	1	12	13	1	0	27	6488
1.261	1	0	0	4	126	2	0	1	12	12	1	0	27	6488
1.2615	1	0	0	4	126	2	1	1	12	11	1	0	27	6488
1.262	1	0	0	4	126	3	0	1	11	15	1	0	27	5949
1.2625	1	0	0	4	126	3	1	1	12	14	1	0	27	6488
1.263	1	0	0	4	126	4	0	1	12	13	1	0	27	6488
1.2635	1	0	0	4	126	4	1	1	12	12	1	0	27	6488
1.264	1	0	0	4	126	5	0	1	12	11	1	0	27	6488
1.2645	1	0	0	4	126	5	1	1	12	15	1	0	27	6488
1.265	1	0	0	4	126	6	0	1	12	14	1	0	27	6488
1.2655	1	0	0	4	126	6	1	1	12	13	1	0	27	6488
1.266	1	0	0	4	126	7	0	1	11	12	1	0	27	5949
1.2665	1	0	0	4	126	7	1	1	12	11	1	0	27	6488
1.267	1	0	0	4	126	8	0	1	12	15	1	0	27	6488
1.2675	1	0	0	4	126	8	1	1	12	14	1	0	27	6488
1.268	1	0	0	4	126	9	0	1	12	13	1	0	27	6488
1.2685	1	0	0	4	126	9	1	1	12	12	1	0	27	6488
1.269	1	0	0	4	127	0	0	1	12	11	1	0	27	6488
1.2695	1	0	0	4	127	0	1	1	12	15	1	0	27	6488
1.27	1	0	0	4	127	1	0	1	12	14	1	0	27	6488
1.2705	1	0	0	4	127	1	1	1	12	13	1	0	27	6488
1.271	1	0	0	4	127	2	0	1	12	12	1	0	27	6488
1.2715	1	0	0	4	127	2	1	1	12	11	1	0	27	6488
1.272	1	0	0	4	127	3	0	1	12	15	1	0	27	6488
1.2725	1	0	0	4	127	3	1	1	12	14	1	0	27	6488
1.273	1	0	0	4	127	4	0	1	12	13	1	0	27	6488
1.2735	1	0	0	4	127	4	1	1	12	12	1	0	27	6488
